method,entity_type,site,probe,layer,test_r2,test_spearman,train_r2,is_best
qwen3_1b7,headline,mean,ridge,25,0.4561957572853308,0.686849007829653,0.5373789238163205,False
qwen3_1b7,headline,mean,ridge,26,0.45070115340241523,0.6824243453395508,0.5359458603800116,False
qwen3_1b7,headline,mean,ridge,27,0.4338143836736237,0.670663264887752,0.5326326820530334,False
qwen3_1b7,headline,mean,ridge,28,0.44658822445201185,0.6790114733359653,0.5079379284964083,False
qwen3_1b7,world_place,last,ridge,1,0.3168391905359454,0.5652257987830076,0.391779553358522,False
qwen3_1b7,world_place,last,ridge,2,0.36903353984471177,0.6116234571600931,0.45019309566689963,False
qwen3_1b7,world_place,last,ridge,3,0.3509754894708774,0.5995089770502731,0.4377579436555199,False
qwen3_1b7,world_place,last,ridge,4,0.38845245547999896,0.6197334245629578,0.4591432377853653,False
qwen3_1b7,world_place,last,ridge,5,0.4324088010923486,0.6560989791871579,0.5017850500113681,False
qwen3_1b7,world_place,last,ridge,6,0.45941744786047434,0.6720109060102148,0.522872114203961,False
qwen3_1b7,world_place,last,ridge,7,0.4864253454109604,0.6887075049449598,0.5503023612956577,False
qwen3_1b7,world_place,last,ridge,8,0.5460267040594903,0.7295340997759732,0.5992750487534542,False
qwen3_1b7,world_place,last,ridge,9,0.6029474430242381,0.7665636792542644,0.6435199554050353,False
qwen3_1b7,world_place,last,ridge,10,0.6103445543992434,0.7680217731926329,0.6635666167573276,False
qwen3_1b7,world_place,last,ridge,11,0.6125437764669649,0.7683719293489686,0.6603503956087573,False
qwen3_1b7,world_place,last,ridge,12,0.6036629742996407,0.761477324774068,0.6516433970531476,False
qwen3_1b7,world_place,last,ridge,13,0.5977776814995746,0.7565826228327355,0.650774792163691,False
qwen3_1b7,world_place,last,ridge,14,0.5986871457048606,0.7565203423569475,0.6520550018053636,False
qwen3_1b7,world_place,last,ridge,15,0.5920543663258089,0.7521915639863375,0.6471671407452162,False
qwen3_1b7,world_place,last,ridge,16,0.5902148082146578,0.7511634379370644,0.6501455234624524,False
qwen3_1b7,world_place,last,ridge,17,0.5859275627730001,0.7478496611149326,0.6465330453853069,False
qwen3_1b7,world_place,last,ridge,18,0.5960783868096504,0.7569488089991696,0.6503855363917393,False
qwen3_1b7,world_place,last,ridge,19,0.6358149193615716,0.7792183670007191,0.68610763336359,False
qwen3_1b7,world_place,last,ridge,20,0.6256142503029778,0.7750078660630855,0.6725758120810411,False
qwen3_1b7,world_place,last,ridge,21,0.6538216594253415,0.7923914044227962,0.702737557506732,False
qwen3_1b7,world_place,last,ridge,22,0.6518814467346361,0.7948772609576176,0.7062244235398898,False
qwen3_1b7,world_place,last,ridge,23,0.6541953591994807,0.7953453912230812,0.7090348069822054,False
qwen3_1b7,world_place,last,ridge,24,0.6544451224648071,0.7951828435496107,0.7090192244661108,False
qwen3_1b7,world_place,last,ridge,25,0.6548539920326807,0.7951442176121215,0.7132555305621398,False
qwen3_1b7,world_place,last,ridge,26,0.6522656801446974,0.7945444689529082,0.7138534717294385,False
qwen3_1b7,world_place,last,ridge,27,0.6551243613036437,0.7962077339468121,0.714411537852792,True
qwen3_1b7,world_place,last,ridge,28,0.6546606926278016,0.8018125101136795,0.698487623896009,False
qwen3_1b7,world_place,mean,ridge,1,0.5261794844070509,0.7078087002153339,0.5867441340308328,False
qwen3_1b7,world_place,mean,ridge,2,0.5330893887809327,0.7102769333901808,0.6083153976834947,False
qwen3_1b7,world_place,mean,ridge,3,0.5458932776642098,0.7148891450491888,0.5987462465769227,False
qwen3_1b7,world_place,mean,ridge,4,0.5653794409028055,0.7237169743151936,0.6250874243167922,False
qwen3_1b7,world_place,mean,ridge,5,0.6126531248363414,0.762394439978632,0.6660998155046197,False
qwen3_1b7,world_place,mean,ridge,6,0.633338771250918,0.7764617828488055,0.6854300180908979,False
qwen3_1b7,world_place,mean,ridge,7,0.6461648984162416,0.7845433705473136,0.6981889568700805,False
qwen3_1b7,world_place,mean,ridge,8,0.668699942779097,0.801343958318693,0.714480383472816,False
qwen3_1b7,world_place,mean,ridge,9,0.681618529918786,0.8081576834855948,0.7193132563111851,False
qwen3_1b7,world_place,mean,ridge,10,0.6866909128060283,0.8113744802710552,0.7246202796484233,False
qwen3_1b7,world_place,mean,ridge,11,0.6850544347752467,0.8078119491371591,0.7254666626325381,False
qwen3_1b7,world_place,mean,ridge,12,0.6824506249444579,0.8049590480251223,0.7216764532822959,False
qwen3_1b7,world_place,mean,ridge,13,0.6771812662196061,0.8007991135610544,0.7196288936136217,False
qwen3_1b7,world_place,mean,ridge,14,0.6738408749282802,0.7987716977625967,0.718090559742633,False
qwen3_1b7,world_place,mean,ridge,15,0.6710424815887521,0.7962025546544551,0.7166482093391924,False
qwen3_1b7,world_place,mean,ridge,16,0.6729173509000406,0.795448983403285,0.7184391552513605,False
qwen3_1b7,world_place,mean,ridge,17,0.6739055752370391,0.796652478123824,0.7209462032193578,False
qwen3_1b7,world_place,mean,ridge,18,0.6882757007632038,0.8113451045785007,0.729913959193416,False
qwen3_1b7,world_place,mean,ridge,19,0.6896085248206085,0.8107254411960623,0.7356986566889008,False
qwen3_1b7,world_place,mean,ridge,20,0.6852206690731495,0.8084004813059036,0.7280854555679119,False
qwen3_1b7,world_place,mean,ridge,21,0.6899433403133883,0.8127943109689153,0.7287421750734079,True
qwen3_1b7,world_place,mean,ridge,22,0.6895197459342581,0.8138347000232591,0.7337353306133442,False
qwen3_1b7,world_place,mean,ridge,23,0.6877196600595276,0.8119574513725205,0.7332803649490685,False
qwen3_1b7,world_place,mean,ridge,24,0.6843898412997137,0.8088574529889133,0.730801184782464,False
qwen3_1b7,world_place,mean,ridge,25,0.6833064074856668,0.8071241788408646,0.7312222440593197,False
qwen3_1b7,world_place,mean,ridge,26,0.6783700967722875,0.8037912139041982,0.7283846822946796,False
qwen3_1b7,world_place,mean,ridge,27,0.6746350454371778,0.8016878202838525,0.7229930344087863,False
qwen3_1b7,world_place,mean,ridge,28,0.6662704502939841,0.8004401065749392,0.7018277196850691,False
umt5_base,headline,last,ridge,1,0.23968546949935676,0.49043075339443326,0.3028217197404869,True
umt5_base,headline,last,ridge,2,0.17980140937782052,0.4244324357771135,0.23901222548368561,False
umt5_base,headline,last,ridge,3,0.17027701483511792,0.4119491078118779,0.22026114030236732,False
umt5_base,headline,last,ridge,4,0.1649930104079268,0.410020084643368,0.22731784084769735,False
umt5_base,headline,last,ridge,5,0.1722544265092556,0.4206015460638002,0.2277218647597975,False
umt5_base,headline,last,ridge,6,0.16146625334264897,0.4085668079185714,0.22769537938149098,False
umt5_base,headline,last,ridge,7,0.19203810929990206,0.44681516750083466,0.261296503997016,False
umt5_base,headline,last,ridge,8,0.16599264640803124,0.41796579438841625,0.23722845274375304,False
umt5_base,headline,last,ridge,9,0.16026132794535042,0.41131464786205196,0.22081868397840587,False
umt5_base,headline,last,ridge,10,0.14014622630306184,0.38328220424855364,0.19889085215366042,False
umt5_base,headline,last,ridge,11,0.1245663923194733,0.36104720361640386,0.18146665364119574,False
umt5_base,headline,last,ridge,12,0.11521768837956647,0.34496388002091144,0.1707577608080112,False
umt5_base,art,last,ridge,1,0.08153980220305157,0.2749887271302702,0.11559363013798063,False
umt5_base,art,last,ridge,2,0.08636060981605709,0.28649163119410664,0.1284372724841093,False
umt5_base,art,last,ridge,3,0.09772595268954809,0.30148870432814595,0.13505666405583794,True
umt5_base,art,last,ridge,4,0.09462657903728855,0.2935038727884451,0.14178649139534338,False
umt5_base,art,last,ridge,5,0.09745561552205295,0.28917430321211485,0.14692115352090696,False
umt5_base,art,last,ridge,6,0.0834172586765819,0.279658727575956,0.14528192948617835,False
umt5_base,art,last,ridge,7,0.08354872349646336,0.2769205231809164,0.1426569033026941,False
umt5_base,art,last,ridge,8,0.08004327311074899,0.2748415493481543,0.132787766589605,False
umt5_base,art,last,ridge,9,0.06456851697493426,0.25219091100531354,0.12938629056939843,False
umt5_base,art,last,ridge,10,0.06866821276853041,0.2567762298528923,0.11986970260361107,False
umt5_base,art,last,ridge,11,0.06211345837535176,0.2429526827715274,0.11639297422825534,False
umt5_base,art,last,ridge,12,0.051039098540758276,0.21535838119351244,0.09234136796277892,False
umt5_base,us_place,last,ridge,1,0.07890573790391336,0.29052710181495134,0.1169183824541864,False
umt5_base,us_place,last,ridge,2,0.0981436443602352,0.33386306725904535,0.13758061264794136,False
umt5_base,us_place,last,ridge,3,0.1280934780076921,0.3812381022782881,0.16599791380793405,False
umt5_base,us_place,last,ridge,4,0.2172850839887029,0.46373918402053516,0.24622712752623616,False
umt5_base,us_place,last,ridge,5,0.2407180687153237,0.4752427577867574,0.271414539174795,False
umt5_base,us_place,last,ridge,6,0.2659794466302625,0.4941993100976966,0.28955778450997305,True
umt5_base,us_place,last,ridge,7,0.26549195062390746,0.49119260536463966,0.29348358707769484,False
umt5_base,us_place,last,ridge,8,0.2569893043149001,0.4791775245287433,0.2887154480314869,False
umt5_base,us_place,last,ridge,9,0.25051433720917904,0.4726698714379694,0.2779819487612088,False
umt5_base,us_place,last,ridge,10,0.23356189377458286,0.4607061627671884,0.26852181589344654,False
umt5_base,us_place,last,ridge,11,0.21608768668593203,0.44763023787432704,0.2516945345387588,False
umt5_base,us_place,last,ridge,12,0.10122589594033482,0.32000164996843194,0.14666774979730618,False
umt5_base,historical_figure,last,ridge,1,0.37086764313673437,0.5905415443648208,0.41202991343231166,False
umt5_base,historical_figure,last,ridge,2,0.39421234095691726,0.6137328810420116,0.43106630306799576,False
umt5_base,historical_figure,last,ridge,3,0.40145445161606963,0.6204818235635727,0.4385621821576666,True
umt5_base,historical_figure,last,ridge,4,0.39720300879044246,0.6201467465228119,0.4407918158610291,False
umt5_base,historical_figure,last,ridge,5,0.39316700771970314,0.6148134253754495,0.43344599490154,False
umt5_base,historical_figure,last,ridge,6,0.3873180610852778,0.6100375496951728,0.42753171834433945,False
umt5_base,historical_figure,last,ridge,7,0.38519408592265536,0.6104962185665007,0.4180519797665123,False
umt5_base,historical_figure,last,ridge,8,0.3747180622655588,0.6030514285215332,0.40462310347016395,False
umt5_base,historical_figure,last,ridge,9,0.36250736294570096,0.5897257068406642,0.3959182320897816,False
umt5_base,historical_figure,last,ridge,10,0.3522809146636564,0.5814882707945637,0.3922569371127703,False
umt5_base,historical_figure,last,ridge,11,0.3450260501458241,0.5718521422864334,0.3867401151007054,False
umt5_base,historical_figure,last,ridge,12,0.3060393367632753,0.5346286267834516,0.34364808892284626,False
umt5_base,art,mean,ridge,1,0.14450967170804352,0.3498123247651768,0.29164074729673306,False
umt5_base,art,mean,ridge,2,0.14584618100600377,0.3550689729417086,0.29310437573460135,False
umt5_base,art,mean,ridge,3,0.14366467678477612,0.3587665950406367,0.2814408104678321,False
umt5_base,art,mean,ridge,4,0.15331332435193357,0.35894638400068896,0.2610910979470543,True
umt5_base,art,mean,ridge,5,0.14393322354003213,0.3477149931728471,0.25703139022288213,False
umt5_base,art,mean,ridge,6,0.12306710437662183,0.3336500392731186,0.24526415359657816,False
umt5_base,art,mean,ridge,7,0.12478810797085371,0.33513219434224223,0.23274625942556337,False
umt5_base,art,mean,ridge,8,0.11994851592601263,0.3349716718244706,0.2220742953418534,False
umt5_base,art,mean,ridge,9,0.09673172772913263,0.3085426577062652,0.21397900669111491,False
umt5_base,art,mean,ridge,10,0.09230494346123286,0.3057236440182736,0.20565418062128615,False
umt5_base,art,mean,ridge,11,0.0811279113579556,0.28657410298815933,0.1984808738879601,False
umt5_base,art,mean,ridge,12,0.1035418914144498,0.2910368395998418,0.18277634266642673,False
umt5_base,nyc_place,last,ridge,1,0.03859586340997029,0.20509603800140777,0.1184666834188956,False
umt5_base,nyc_place,last,ridge,2,0.04420734605001919,0.22088745376724578,0.13107383824429591,False
umt5_base,nyc_place,last,ridge,3,0.04207158512748832,0.22033905330255404,0.13025506962222705,False
umt5_base,nyc_place,last,ridge,4,0.046637380824445684,0.22715333253388698,0.13548831352219964,True
umt5_base,nyc_place,last,ridge,5,0.030023913468538,0.22121410969370708,0.1372857471240541,False
umt5_base,nyc_place,last,ridge,6,0.03453357764451692,0.22897159000416906,0.13818471861083914,False
umt5_base,nyc_place,last,ridge,7,0.025794572260761983,0.2099758028316503,0.13020436822261766,False
umt5_base,nyc_place,last,ridge,8,0.015904613298282022,0.19764728820618865,0.12432185591087708,False
umt5_base,nyc_place,last,ridge,9,0.011728426466420638,0.192174333519831,0.11667935380473748,False
umt5_base,nyc_place,last,ridge,10,-0.00017620593195055712,0.17634855037131192,0.11295426135621822,False
umt5_base,nyc_place,last,ridge,11,-0.0049385275883987445,0.16553779773042626,0.10791922738524584,False
umt5_base,nyc_place,last,ridge,12,0.01653825088331956,0.1390118445419694,0.0762472825724057,False
umt5_base,nyc_place,mean,ridge,1,0.1303037682923593,0.35034919643355655,0.2599160985800499,False
umt5_base,nyc_place,mean,ridge,2,0.13260200309699638,0.36136306488487546,0.24827363578890754,True
umt5_base,nyc_place,mean,ridge,3,0.12718879047079457,0.3454087710325916,0.2214359945138653,False
umt5_base,nyc_place,mean,ridge,4,0.11428231096590691,0.33807860233349607,0.2102638769457626,False
umt5_base,nyc_place,mean,ridge,5,0.0840021143518267,0.2965365433739926,0.2014055222432613,False
umt5_base,nyc_place,mean,ridge,6,0.06050778487891545,0.2689624853641579,0.19277916152228258,False
umt5_base,nyc_place,mean,ridge,7,0.05993749963042144,0.27059078124607006,0.18433830535932122,False
umt5_base,nyc_place,mean,ridge,8,0.053872733537568496,0.26759458150047666,0.1699411704707533,False
umt5_base,nyc_place,mean,ridge,9,0.04440284345302398,0.2464951110638918,0.15791592046035713,False
umt5_base,nyc_place,mean,ridge,10,0.029211168702123314,0.22799567596991915,0.15194080752496392,False
umt5_base,nyc_place,mean,ridge,11,0.023695177736619943,0.22254559087448272,0.14624447941951413,False
umt5_base,nyc_place,mean,ridge,12,0.04449201581554474,0.22598544371237478,0.12914073069963622,False
umt5_base,us_place,mean,ridge,1,0.24824837082135515,0.49163830630262667,0.27889836237313576,False
umt5_base,us_place,mean,ridge,2,0.28654027122814013,0.5259008926051822,0.31742701647346505,False
umt5_base,us_place,mean,ridge,3,0.2924773633270247,0.530956985704298,0.32846075301199434,False
umt5_base,us_place,mean,ridge,4,0.30421435497209587,0.5345624516866427,0.3370045251622483,False
umt5_base,us_place,mean,ridge,5,0.30654995543075214,0.5338964917706475,0.3404056883752975,False
umt5_base,us_place,mean,ridge,6,0.3246305121737602,0.5473799715343958,0.35485123461801915,True
umt5_base,us_place,mean,ridge,7,0.3206780174876058,0.541748603114593,0.3478503642040971,False
umt5_base,us_place,mean,ridge,8,0.30853966383454956,0.5280461624991866,0.34261644760968707,False
umt5_base,us_place,mean,ridge,9,0.2977534261816928,0.5200481826992024,0.331324514496046,False
umt5_base,us_place,mean,ridge,10,0.28067290863595756,0.5051248843712047,0.31667134762227367,False
umt5_base,us_place,mean,ridge,11,0.27087253151520896,0.49866813911371377,0.305837399317009,False
umt5_base,us_place,mean,ridge,12,0.2605490199798151,0.49083714502011,0.2847909691311963,False
umt5_base,historical_figure,mean,ridge,1,0.47728513146598384,0.6902721012198041,0.5086506742303016,False
umt5_base,historical_figure,mean,ridge,2,0.4922406809110069,0.6997112272727124,0.5197413660769841,False
umt5_base,historical_figure,mean,ridge,3,0.4938452124239697,0.6983540472139472,0.5176922411924136,True
umt5_base,historical_figure,mean,ridge,4,0.48189770677160704,0.6927124324757755,0.5096144428499901,False
umt5_base,historical_figure,mean,ridge,5,0.4704863630373547,0.6846653452243009,0.49560324461922434,False
umt5_base,historical_figure,mean,ridge,6,0.45411559351277786,0.6767964037950716,0.4887098100204278,False
umt5_base,historical_figure,mean,ridge,7,0.4434389708048615,0.669386976963683,0.47917033102573403,False
umt5_base,historical_figure,mean,ridge,8,0.43648983986002143,0.6637005602030861,0.4689178289817173,False
umt5_base,historical_figure,mean,ridge,9,0.4288089584836231,0.6555922958199438,0.46369797865287943,False
umt5_base,historical_figure,mean,ridge,10,0.41876839731801085,0.6447490552784407,0.4562603366958481,False
umt5_base,historical_figure,mean,ridge,11,0.41439939622278454,0.6422924380127769,0.44962546162378403,False
umt5_base,historical_figure,mean,ridge,12,0.40597530096130696,0.6357848419274079,0.4388610658291193,False
umt5_base,headline,mean,ridge,1,0.3492070834149943,0.6018580930970552,0.387475600751751,True
umt5_base,headline,mean,ridge,2,0.3440091866094549,0.5959771446282445,0.38240486044105193,False
umt5_base,headline,mean,ridge,3,0.33451738130281927,0.587052590933442,0.36983659003575653,False
umt5_base,headline,mean,ridge,4,0.3119443955330168,0.5648273573005042,0.3573167522916436,False
umt5_base,headline,mean,ridge,5,0.3060158111236382,0.5593331655065656,0.35021449444727126,False
umt5_base,headline,mean,ridge,6,0.2900818463903543,0.545052600651948,0.33262008253719766,False
umt5_base,headline,mean,ridge,7,0.278145653808183,0.5350329936033058,0.3312559457313491,False
umt5_base,headline,mean,ridge,8,0.28063500342322134,0.5383160217523306,0.32989452142245135,False
umt5_base,headline,mean,ridge,9,0.2626073462289803,0.521066749906856,0.3194533365499719,False
umt5_base,headline,mean,ridge,10,0.24312360459057958,0.5020907388123874,0.30989962079910915,False
umt5_base,headline,mean,ridge,11,0.2372573041550382,0.4973710353314699,0.30615046481050634,False
umt5_base,headline,mean,ridge,12,0.23940949562321578,0.4988332796726053,0.29620751119941724,False
umt5_base,world_place,last,ridge,1,0.2349074445194227,0.5003884081145997,0.27961489216482427,False
umt5_base,world_place,last,ridge,2,0.23572816733463786,0.5011004095663216,0.28522594607861385,False
umt5_base,world_place,last,ridge,3,0.2492954663868686,0.507984741469903,0.30322034347302895,False
umt5_base,world_place,last,ridge,4,0.27777970257293283,0.5297354991700056,0.3253825585057605,False
umt5_base,world_place,last,ridge,5,0.28473266894622934,0.5341464815773487,0.33341274235836676,True
