regime,model,cleaning,pool,layer,year_transform,spearman_mean,spearman_std,r2_mean,r2_std,mae_mean,mae_std,mase_mean,mdape_mean,shuffled_spearman_mean,shuffled_r2_mean,n_valid_folds_or_draws
imbalanced,qwen3_8b,tier0,mean,11,log,0.09699892381089864,0.08021577904306754,-0.09670465156513723,0.04288041361337235,96.33811310878644,5.220312257948815,,,,,3
imbalanced,qwen3_8b,tier0,mean,12,raw,0.33888093643176487,0.18715945933296757,0.017919879434309876,0.034060312734755016,86.35012047924984,9.972576313686515,,,,,3
imbalanced,qwen3_8b,tier0,mean,12,log,0.09782085629102777,0.08384446700539212,-0.09572945759560773,0.042682365135287455,96.23405422956449,5.358083116862609,,,,,3
imbalanced,qwen3_8b,tier0,mean,13,raw,0.33155341969335783,0.18378323934001498,0.015468570147129249,0.03297829184872951,86.78182637065161,10.179327015323011,,,,,3
imbalanced,qwen3_8b,tier0,mean,13,log,0.08870687177981568,0.08468003726699605,-0.0994606930136303,0.044767417210688595,96.66527590447765,5.820117770021079,,,,,3
imbalanced,qwen3_8b,tier0,mean,14,raw,0.3311840892290802,0.18326972199632144,0.015319027607184657,0.03289740272957736,86.81899176619868,10.152905379454756,,,,,3
imbalanced,qwen3_8b,tier0,mean,14,log,0.0854010914616677,0.08920960784552254,-0.10086453865751095,0.04602915337994178,96.83159125300126,5.814878827202086,,,,,3
imbalanced,qwen3_8b,tier0,mean,15,raw,0.330250063297388,0.18951438123900916,0.014383524043931692,0.03319690212307347,87.02278250906785,10.231992872985606,,,,,3
imbalanced,qwen3_8b,tier0,mean,15,log,0.08561080710058333,0.09745242252746882,-0.10329590321489286,0.04817342165259635,97.11334415819898,5.904598382641515,,,,,3
imbalanced,qwen3_8b,tier0,mean,16,raw,0.3222957431684532,0.1872412793569171,0.013010200086642628,0.03284763306694421,87.21650493644279,10.315264893964754,,,,,3
imbalanced,qwen3_8b,tier0,mean,16,log,0.0740408805887439,0.09381655574603993,-0.10639782626469134,0.04958733286247162,97.48057714350871,6.083557365252096,,,,,3
imbalanced,qwen3_8b,tier0,mean,17,raw,0.3026599622937161,0.17208417844113635,0.012818963376050188,0.031855447231273544,87.21650399045774,10.446030507085695,,,,,3
imbalanced,qwen3_8b,tier0,mean,17,log,0.06489874507140696,0.1154480027199794,-0.10507243824322154,0.05163346367987791,97.38756377113513,6.241968492205704,,,,,3
imbalanced,qwen3_8b,tier0,mean,18,raw,0.2942101742605825,0.17051318002040508,0.011327762828582721,0.03175935890910509,87.4364895995105,10.495893874017183,,,,,3
imbalanced,qwen3_8b,tier0,mean,18,log,0.05310106630057932,0.11193367496369665,-0.11020417024259392,0.05390346292342841,97.87230235811329,6.474206130821879,,,,,3
imbalanced,qwen3_8b,tier0,mean,19,raw,0.30728293507578225,0.18134788274373276,0.012200633464530708,0.03351706551073582,87.3599505100331,10.418414392279026,,,,,3
imbalanced,qwen3_8b,tier0,mean,19,log,0.057128522894702626,0.10807882301188101,-0.11122031911627683,0.05382575915133885,97.84067849199745,6.362148583597226,,,,,3
imbalanced,qwen3_8b,tier0,mean,20,raw,0.3294886877785941,0.19463820012807265,0.01502808198494665,0.03640037800207625,87.03404625880023,10.277477935279387,,,,,3
imbalanced,qwen3_8b,tier0,mean,20,log,0.07193035338955366,0.10322810022001697,-0.10956699817479983,0.05304345730628423,97.3463063613953,6.327706834588321,,,,,3
imbalanced,qwen3_8b,tier0,mean,21,raw,0.33028984003128037,0.19461565960365113,0.01479848624610817,0.03605892807340979,87.10012384678667,10.356237880395833,,,,,3
imbalanced,qwen3_8b,tier0,mean,21,log,0.07333804356334,0.1037774310316309,-0.1115469581302971,0.05480150563191654,97.46609379720276,6.366747431545597,,,,,3
imbalanced,qwen3_8b,tier0,mean,22,raw,0.3393221257513033,0.2061845373108998,0.016172959064279402,0.0381326405098434,86.9255018742324,10.252849699101107,,,,,3
imbalanced,qwen3_8b,tier0,mean,22,log,0.08109848790245337,0.0977935702423669,-0.11145890118481823,0.05461976580857081,97.18521788001829,6.140373686052037,,,,,3
imbalanced,qwen3_8b,tier0,mean,23,raw,0.3585443820104275,0.22351746690373753,0.01822233338378502,0.039686148320283526,86.54506385387496,10.113244634327247,,,,,3
imbalanced,qwen3_8b,tier0,mean,23,log,0.0947989614885671,0.11024546171605619,-0.11375898997470846,0.06025921431328741,96.5374980956692,6.173884465458246,,,,,3
imbalanced,qwen3_8b,tier0,mean,24,raw,0.3837890592535283,0.24098777411982575,0.022878172495459648,0.042408155240308915,86.16810207942733,9.977514588312184,,,,,3
imbalanced,qwen3_8b,tier0,mean,24,log,0.12120035619451536,0.11036500775891209,-0.11380666564174136,0.0632758847020885,95.73286639256361,6.089038706167919,,,,,3
imbalanced,qwen3_8b,tier0,mean,25,raw,0.39809388020438036,0.25788392109625213,0.025695728477695856,0.04455945407551606,86.1535948150347,9.805180724432088,,,,,3
imbalanced,qwen3_8b,tier0,mean,25,log,0.1425452327138987,0.10571239493205616,-0.11893674860447612,0.06786592346861119,95.24726454922695,6.212242759796998,,,,,3
imbalanced,qwen3_8b,tier0,mean,26,raw,0.4091687533019283,0.26481222984903896,0.028694795518789246,0.04625647111586258,85.99349264300976,9.75133184105018,,,,,3
imbalanced,qwen3_8b,tier0,mean,26,log,0.15374949511278047,0.0955075264058195,-0.1163546613568777,0.06549109415560728,94.96105447188192,6.083849693368218,,,,,3
imbalanced,qwen3_8b,tier0,mean,27,raw,0.4070987013701231,0.2672036607820908,0.027457349896431265,0.04553945000330184,86.20530085020762,9.887925225008152,,,,,3
imbalanced,qwen3_8b,tier0,mean,27,log,0.1491766466892652,0.08941956774745616,-0.1214951573253656,0.06813705887385574,95.37162537969196,6.1891504366831125,,,,,3
imbalanced,qwen3_8b,tier0,mean,28,raw,0.41233427510025605,0.2721295915806048,0.030893722082192026,0.04742546497714773,85.88994318851827,9.717905346893614,,,,,3
imbalanced,qwen3_8b,tier0,mean,28,log,0.1623814003599474,0.08882705346373487,-0.12114313971617241,0.06947631272352835,95.00271875562419,6.005717864081158,,,,,3
imbalanced,qwen3_8b,tier0,mean,29,raw,0.41449604637571175,0.27321245422092916,0.032123157107626664,0.047865436782327735,85.69729963681282,9.837244899719845,,,,,3
imbalanced,qwen3_8b,tier0,mean,29,log,0.16365305139017214,0.0782902367719157,-0.12151093404855295,0.06558381504041515,94.95752784772947,6.045492927097786,,,,,3
imbalanced,qwen3_8b,tier0,mean,30,raw,0.4082081950038006,0.27773123062961835,0.032223662955443766,0.047556842907448,85.75719774182359,9.852885289428881,,,,,3
imbalanced,qwen3_8b,tier0,mean,30,log,0.1628435734411042,0.07539824312845549,-0.12476709366010397,0.0664911734233509,95.22780679983175,6.16605068057294,,,,,3
imbalanced,qwen3_8b,tier0,mean,31,raw,0.39741430473449446,0.2728010228250663,0.02990549108973195,0.04663029042984031,86.06008435822645,9.94044651379705,,,,,3
imbalanced,qwen3_8b,tier0,mean,31,log,0.1482178783148525,0.06291538237127732,-0.13078365122800006,0.06762036888537716,95.91821061894761,6.476316087510684,,,,,3
imbalanced,qwen3_8b,tier0,mean,32,raw,0.40001275147205456,0.2768433134345877,0.031005697311652553,0.04658624233961541,86.0210470888722,9.978948039386129,,,,,3
imbalanced,qwen3_8b,tier0,mean,32,log,0.1399953454675733,0.06871620719676742,-0.12860622832680155,0.0675261702297755,96.03839253979122,6.596569331637014,,,,,3
imbalanced,qwen3_8b,tier0,mean,33,raw,0.40429883422489404,0.28062264312723745,0.03246055480335486,0.04848467445860661,85.94681898679215,9.957260998946168,,,,,3
imbalanced,qwen3_8b,tier0,mean,33,log,0.1387487409956729,0.07322516096404649,-0.12881928343900442,0.06567712244868731,96.0996284974949,6.715150190162146,,,,,3
imbalanced,qwen3_8b,tier0,mean,34,raw,0.4286825525660065,0.28798685935706314,0.04112637213910305,0.05480650471188024,85.26036364167454,9.575557756270213,,,,,3
imbalanced,qwen3_8b,tier0,mean,34,log,0.15724172680899262,0.0885432253675555,-0.12261542449767286,0.061877732854963265,95.64565563415567,6.521547517066541,,,,,3
imbalanced,qwen3_8b,tier0,mean,35,raw,0.41663989252315653,0.3007132819867789,0.03616549257420646,0.05047432784073194,85.86097324309293,9.756830958817538,,,,,3
imbalanced,qwen3_8b,tier0,mean,35,log,0.1348296781512418,0.09861523884421838,-0.12202441481095298,0.06374025386021476,96.33895374068993,6.815581888762609,,,,,3
imbalanced,qwen3_8b,tier0,mean,36,raw,0.33642334678888997,0.25952684456558617,0.024346199633108134,0.04239038094177137,86.98219676146016,9.804794437927598,,,,,3
imbalanced,qwen3_8b,tier0,mean,36,log,0.13432610743923049,0.1102062369502299,-0.11551307538618705,0.06085219566836503,96.1479772556765,6.523140795951595,,,,,3
imbalanced,qwen3_8b,tier0,last,0,raw,0.09041250098263102,0.06200404474487751,-0.0676778244887996,0.012934182014612551,92.93830638021451,9.723007493756224,,,,,3
imbalanced,qwen3_8b,tier0,last,0,log,0.06411888812431231,0.10318092929295,-0.38985748317577595,0.21345840035265037,105.65869536613805,11.058779502366582,,,,,3
imbalanced,qwen3_8b,tier0,last,1,raw,0.22593367805406675,0.07071222404384196,0.02387972245042073,0.04440938041449985,88.27612662377233,8.628307189853466,,,,,3
imbalanced,qwen3_8b,tier0,last,1,log,0.10910368743064051,0.05259812546180673,-0.35957925872633884,0.2708170109676675,107.1139570356072,13.630832329770843,,,,,3
imbalanced,qwen3_8b,tier0,last,2,raw,0.24662320759901502,0.08996702451843235,0.04365152897353238,0.07167424107647909,86.73091291141891,8.570275709108195,,,,,3
imbalanced,qwen3_8b,tier0,last,2,log,0.13092792261805528,0.11661843481354545,-0.3569646555940473,0.27742418123013474,106.6990744179438,10.609237549810747,,,,,3
imbalanced,qwen3_8b,tier0,last,3,raw,0.26349530861204906,0.09881016064306739,0.06742514389207277,0.07825173538006241,85.61626415756048,7.5614552903360135,,,,,3
imbalanced,qwen3_8b,tier0,last,3,log,0.15593847524376125,0.12546254735253343,-0.3524710229391715,0.3000741101633018,105.65775885368616,10.882982395300644,,,,,3
imbalanced,qwen3_8b,tier0,last,4,raw,0.27519344147743646,0.09306010248092007,0.07953866845527979,0.08996646305307202,84.90646221700948,7.478491362880599,,,,,3
imbalanced,qwen3_8b,tier0,last,4,log,0.17552958911403016,0.1052488536760099,-0.3578883328806614,0.3773485465747048,106.34327662216698,12.807762439352029,,,,,3
imbalanced,qwen3_8b,tier0,last,5,raw,0.2805121537318067,0.11206790133744507,0.04778240069717551,0.08326184570405529,86.0895205336774,7.355409037573068,,,,,3
imbalanced,qwen3_8b,tier0,last,5,log,0.18747394891319377,0.12995173143748528,-0.4579403093190995,0.4122454711999356,108.56990920936495,11.613788245995918,,,,,3
imbalanced,qwen3_8b,tier0,last,6,raw,0.2576706269733811,0.09979857832612549,0.018370291838419244,0.09765725325817845,87.96372050380761,8.896955885919652,,,,,3
imbalanced,qwen3_8b,tier0,last,6,log,0.182173263685505,0.11487639120177394,-0.4741812885408485,0.44730812515419394,107.92909658709765,14.061012297695381,,,,,3
imbalanced,qwen3_8b,tier0,last,7,raw,0.244507475481429,0.0923560194430732,0.002486549024478535,0.11837910145804416,88.9728060026394,9.547239065529277,,,,,3
imbalanced,qwen3_8b,tier0,last,7,log,0.16462504468363742,0.11768780665306139,-0.4841877094522456,0.46609992684163104,108.67395686269163,13.894999579372762,,,,,3
imbalanced,qwen3_8b,tier0,last,8,raw,0.21478288808257648,0.09860067704082826,-0.004028537369204462,0.1068264754501293,89.58088199559226,8.830911064262963,,,,,3
imbalanced,qwen3_8b,tier0,last,8,log,0.14098847913692505,0.11555385194620675,-0.49946910698260366,0.45588311921621866,110.28870039003714,13.97825901099636,,,,,3
imbalanced,qwen3_8b,tier0,last,9,raw,0.22518264091234452,0.0919218131824955,-0.0026257927226635003,0.10908877271763914,88.97064968399077,9.089053616968824,,,,,3
imbalanced,qwen3_8b,tier0,last,9,log,0.14813830378968817,0.1143979234128762,-0.5106380807336803,0.45933113256127733,110.24434744923808,14.054880057811477,,,,,3
imbalanced,qwen3_8b,tier0,last,10,raw,0.21531030619253078,0.07313418912726871,0.0062475696369641565,0.09585707765024902,88.63710707782847,8.884083535767894,,,,,3
imbalanced,qwen3_8b,tier0,last,10,log,0.12721513422403932,0.10443952689094323,-0.4742784906910389,0.41834748208115324,110.32940610566102,14.412084949996633,,,,,3
imbalanced,qwen3_8b,tier0,last,11,raw,0.2262333536037264,0.07096465934085598,0.03204906080088399,0.07736876854977626,87.50714464343942,8.577339288648671,,,,,3
imbalanced,qwen3_8b,tier0,last,11,log,0.1299965755338153,0.0826687379962668,-0.4113884933302357,0.3465668791575382,109.18786242197575,14.1679828849174,,,,,3
imbalanced,qwen3_8b,tier0,last,12,raw,0.2230933833032961,0.07565322652678408,0.02548976457975009,0.07473052020927032,88.14033945659527,8.329625612888787,,,,,3
imbalanced,qwen3_8b,tier0,last,12,log,0.1266180001640115,0.08590071671580538,-0.4379080179603612,0.3525116482406582,110.373653529534,12.846152552157216,,,,,3
imbalanced,qwen3_8b,tier0,last,13,raw,0.22025919761818447,0.08840828581901396,0.024227434393194896,0.07088811649277513,88.14045890835628,8.078893969404593,,,,,3
imbalanced,qwen3_8b,tier0,last,13,log,0.11617475036383418,0.09078662474491206,-0.46169310129854635,0.3380637281136922,111.83804995993877,11.172901160638771,,,,,3
imbalanced,qwen3_8b,tier0,last,14,raw,0.19102880268344946,0.0892629795699557,0.012459541043243353,0.07309625796258098,88.55948289096615,8.528161165251804,,,,,3
imbalanced,qwen3_8b,tier0,last,14,log,0.09530795845211275,0.09595707366778905,-0.4728156764084204,0.3535719910107358,112.28077782830762,11.341590759182582,,,,,3
imbalanced,qwen3_8b,tier0,last,15,raw,0.17696917698232784,0.090220754897914,-0.0010087570394713048,0.06505044324799136,89.24455560843904,8.75310913264256,,,,,3
imbalanced,qwen3_8b,tier0,last,15,log,0.06381475384591824,0.11482463981175745,-0.5089992453846179,0.33061533922795333,114.23861766086338,9.893532317029987,,,,,3
imbalanced,qwen3_8b,tier0,last,16,raw,0.17258933085708453,0.07799059559781926,-0.005597755202270349,0.06592813185407644,89.2750966117651,9.203936214300201,,,,,3
imbalanced,qwen3_8b,tier0,last,16,log,0.07600490748897498,0.10465980382559395,-0.5070925071481628,0.33930960432753204,113.04408983614816,10.587944694885921,,,,,3
imbalanced,qwen3_8b,tier0,last,17,raw,0.17966349439848647,0.07254149208067123,-0.0008781483020067204,0.06168018369273587,88.86525453000526,8.914746691594878,,,,,3
imbalanced,qwen3_8b,tier0,last,17,log,0.08420999761414356,0.11664019253811471,-0.49210183684304115,0.31635157836489836,112.52369908611126,10.257172752225225,,,,,3
imbalanced,qwen3_8b,tier0,last,18,raw,0.18710025278871237,0.09598826223516821,0.0012597074295025434,0.05879494955761913,88.71546076981072,8.81719134247415,,,,,3
imbalanced,qwen3_8b,tier0,last,18,log,0.08994303981526498,0.12903836285635692,-0.4706772879652836,0.30312575521700297,111.27785545915499,9.011668454971023,,,,,3
imbalanced,qwen3_8b,tier0,last,19,raw,0.20481745907196255,0.08418678427124181,0.009052556313965251,0.06114896863598502,88.34644245886214,8.887448418949303,,,,,3
imbalanced,qwen3_8b,tier0,last,19,log,0.1053188060118384,0.11901085538872404,-0.46544658882573625,0.30113752335234306,111.44389849744205,9.233284081820303,,,,,3
imbalanced,qwen3_8b,tier0,last,20,raw,0.18422776395123727,0.0925681939360607,0.009220837155582307,0.05569575108481045,88.335072180552,8.47592895607882,,,,,3
imbalanced,qwen3_8b,tier0,last,20,log,0.09443451782581064,0.1306498100528904,-0.4794180872638703,0.2779455975399579,113.51604401729855,8.09259044708843,,,,,3
imbalanced,qwen3_8b,tier0,last,21,raw,0.18152981305689075,0.08086918975606515,0.009756900180027136,0.053027834788271375,88.38105692982062,8.304008305451514,,,,,3
imbalanced,qwen3_8b,tier0,last,21,log,0.09270238594360607,0.1223459193616687,-0.46018746091698026,0.2627845836599287,111.88878734833186,7.53113054262993,,,,,3
imbalanced,qwen3_8b,tier0,last,22,raw,0.17373749879507228,0.09033863819753585,0.006568119428343307,0.05626724800145658,88.58329996273538,8.294009374383894,,,,,3
imbalanced,qwen3_8b,tier0,last,22,log,0.08106887856188,0.1253040499976045,-0.47538312523051074,0.27543917983982225,112.65809102229521,8.01769743575182,,,,,3
imbalanced,qwen3_8b,tier0,last,23,raw,0.17370235030320383,0.08363608861067313,0.006566508547286835,0.0639623847179031,88.36562843281712,8.491415046806274,,,,,3
imbalanced,qwen3_8b,tier0,last,23,log,0.08061433273716681,0.11145737790451091,-0.4744050012194842,0.28380570020630114,112.06405694267586,8.962361378570536,,,,,3
imbalanced,qwen3_8b,tier0,last,24,raw,0.16792830671046785,0.07251065423363551,0.002311640737582906,0.06302252320329108,88.91520771475415,8.854663645199647,,,,,3
imbalanced,qwen3_8b,tier0,last,24,log,0.06885710774361552,0.10027991157681122,-0.4691802108913699,0.27268541185335543,112.48274740143434,9.255465666720989,,,,,3
imbalanced,qwen3_8b,tier0,last,25,raw,0.19084982702087053,0.08281601591782792,0.012240576686297447,0.05943977293963743,88.42101381368393,8.606735951331224,,,,,3
imbalanced,qwen3_8b,tier0,last,25,log,0.09049832778728632,0.11513733031824665,-0.42203253749836905,0.24320851574711583,109.88197955340424,7.740001872261685,,,,,3
imbalanced,qwen3_8b,tier0,last,26,raw,0.21355967133911444,0.09362814112996018,0.02363609419979869,0.057728361695825035,87.70392332640142,8.126356454620492,,,,,3
imbalanced,qwen3_8b,tier0,last,26,log,0.11423485979391457,0.13381793494700384,-0.38783398572087296,0.23173533863134851,108.58713774199761,6.9335878449999875,,,,,3
imbalanced,qwen3_8b,tier0,last,27,raw,0.21610528425027606,0.08398028784263918,0.02790861019531854,0.05172546754580777,87.50382046472286,7.932680976468369,,,,,3
imbalanced,qwen3_8b,tier0,last,27,log,0.12002475724847382,0.1281030272429284,-0.3588165136323506,0.21429720493084342,107.12471933407723,7.096047362645699,,,,,3
imbalanced,qwen3_8b,tier0,last,28,raw,0.2223502302279924,0.07337316772145645,0.026348838328117335,0.04912313814110539,87.4427661743898,8.40362660317307,,,,,3
imbalanced,qwen3_8b,tier0,last,28,log,0.13120451928960283,0.11107132682179148,-0.34012187036842545,0.21712272826639528,105.80667528536691,8.158374518250271,,,,,3
imbalanced,qwen3_8b,tier0,last,29,raw,0.21872932690244087,0.07733274315972849,0.024755555167382592,0.04831821068478835,87.28210797483398,8.342245093448467,,,,,3
imbalanced,qwen3_8b,tier0,last,29,log,0.12444674050427473,0.11610392963681238,-0.3464581250272037,0.20823469396173822,106.19124784771988,8.102742156370887,,,,,3
imbalanced,qwen3_8b,tier0,last,30,raw,0.20869197380163854,0.06850687963232559,0.02284064286493222,0.04704707465142262,87.58715895829069,8.761721780709234,,,,,3
imbalanced,qwen3_8b,tier0,last,30,log,0.11460231527342468,0.1183517760064706,-0.33665820431825616,0.20200722199463478,105.4256134626134,8.102509217047748,,,,,3
imbalanced,qwen3_8b,tier0,last,31,raw,0.20132674995594332,0.06865864495260529,0.023606787598440444,0.0438801884462178,87.78271544286099,8.857011994860173,,,,,3
imbalanced,qwen3_8b,tier0,last,31,log,0.11476575056786503,0.11454032035179697,-0.302369724312698,0.1629494259875757,104.107412400278,6.981499042479843,,,,,3
imbalanced,qwen3_8b,tier0,last,32,raw,0.20926073904881803,0.06708034469180163,0.027783603691158287,0.04296731864466417,87.46020360951121,8.980549843743859,,,,,3
imbalanced,qwen3_8b,tier0,last,32,log,0.12254649679820988,0.11088967566301523,-0.2953554226774995,0.1577333995470816,102.90454529592733,7.429011081021597,,,,,3
imbalanced,qwen3_8b,tier0,last,33,raw,0.2048004285720452,0.06475100262051038,0.03002751840944225,0.04551705519066873,87.55785247008941,8.92871335395447,,,,,3
imbalanced,qwen3_8b,tier0,last,33,log,0.12384964843234351,0.1123596160672571,-0.2982727753786891,0.15799220658549457,102.94004022769559,6.862032062861401,,,,,3
imbalanced,qwen3_8b,tier0,last,34,raw,0.22861314094934007,0.075127994986416,0.04770944140009955,0.04962372943918978,86.95921835352836,8.878694610097646,,,,,3
imbalanced,qwen3_8b,tier0,last,34,log,0.15702716821253607,0.11318241245153918,-0.27059455264093996,0.1489911863344144,101.59381676611063,6.555042107936753,,,,,3
imbalanced,qwen3_8b,tier0,last,35,raw,0.2534680789499885,0.08705936739093983,0.059407270371185095,0.04988796179207034,86.29964940650699,8.775151246156836,,,,,3
imbalanced,qwen3_8b,tier0,last,35,log,0.1770128918490794,0.0963108739479992,-0.1913858240188513,0.09459557015016579,98.6587929949626,5.5057790060705365,,,,,3
imbalanced,qwen3_8b,tier0,last,36,raw,0.21611400541093984,0.09184357417744077,0.04400521399679495,0.043047302439773415,87.50952554102464,9.165755790506987,,,,,3
imbalanced,qwen3_8b,tier0,last,36,log,0.11639726577027443,0.0762870400863117,-0.1506550491240224,0.06911133413539594,98.98213095388856,3.9129175572384196,,,,,3
imbalanced,qwen3_8b,maximal,mean,0,raw,0.2581390773308498,0.07691090682191731,0.029861363155162485,0.06947827533805073,87.02745892029986,6.2073243069287765,,,,,3
imbalanced,qwen3_8b,maximal,mean,0,log,0.19775659401532872,0.10482499257180028,-0.3382094443007004,0.30037624898601795,104.67784558985404,7.581264186444859,,,,,3
imbalanced,qwen3_8b,maximal,mean,1,raw,0.36016765622721625,0.18537714345823372,0.07518332187861317,0.06423903951655247,84.8834869089266,7.299355495487395,,,,,3
imbalanced,qwen3_8b,maximal,mean,1,log,0.17463576874967712,0.09487626006075416,-0.1520185703330282,0.09054285898359714,98.07025697311117,8.563892198713985,,,,,3
imbalanced,qwen3_8b,maximal,mean,2,raw,0.38110213689210554,0.18874111439005198,0.07339442811601952,0.08068004654931353,84.95138739774245,7.562818593983528,,,,,3
imbalanced,qwen3_8b,maximal,mean,2,log,0.16112144744649903,0.11423144629462523,-0.16949174954304547,0.09291743348482474,98.03249944673978,7.731044441792694,,,,,3
imbalanced,qwen3_8b,maximal,mean,3,raw,0.39813495166923524,0.19973196095680318,0.07622582395538564,0.08476875699113966,84.38411543815772,7.248038702744393,,,,,3
imbalanced,qwen3_8b,maximal,mean,3,log,0.19768917687092824,0.10754161033627122,-0.17945618722454934,0.09897402431128903,96.59758832873702,6.75200677143939,,,,,3
imbalanced,qwen3_8b,maximal,mean,4,raw,0.3841907012995784,0.18642583400177234,0.07677309949183009,0.0876151938235747,84.71853380436822,7.440045259883178,,,,,3
imbalanced,qwen3_8b,maximal,mean,4,log,0.20253595724010268,0.09689279976537783,-0.22145727496480597,0.12974307553199432,98.41978863924417,6.08150424861389,,,,,3
imbalanced,qwen3_8b,maximal,mean,5,raw,0.35226142138439376,0.1501336976875025,0.06871504815423386,0.08603678063302256,85.6073396782084,7.679881871571891,,,,,3
imbalanced,qwen3_8b,maximal,mean,5,log,0.18289309683207655,0.09426234538304358,-0.2509952838692382,0.14148196370325297,99.54541215657001,6.250528783030177,,,,,3
imbalanced,qwen3_8b,maximal,mean,6,raw,0.34357959833606705,0.14067437130264615,0.06914929095343181,0.07812779264723266,85.93357298390924,7.304208582373799,,,,,3
imbalanced,qwen3_8b,maximal,mean,6,log,0.16913371517051526,0.08902325326299096,-0.27245622271697584,0.16162477611510903,101.5174922394848,7.131127640945418,,,,,3
imbalanced,qwen3_8b,maximal,mean,7,raw,0.21605893054906025,0.20380814234587036,0.0027852256727470825,0.031653342193863114,87.22589330693135,11.543466844518044,,,,,3
imbalanced,qwen3_8b,maximal,mean,7,log,-0.08709243270893414,0.06700133267135494,-0.10247981651345217,0.03650490491382789,98.43540687771078,7.735548681691668,,,,,3
imbalanced,qwen3_8b,maximal,mean,8,raw,0.2082362581897946,0.2002620780353315,0.0022279460384793484,0.031083177199889674,87.31416422294278,11.555424351822802,,,,,3
imbalanced,qwen3_8b,maximal,mean,8,log,-0.09372525279103765,0.068932248192847,-0.10525404851899085,0.03873935249666275,98.64935877587362,7.831629160627202,,,,,3
imbalanced,qwen3_8b,maximal,mean,9,raw,0.2112739006667387,0.20254702449937192,0.0015880535104971412,0.030428084051665447,87.35660508122446,11.604488485813851,,,,,3
imbalanced,qwen3_8b,maximal,mean,9,log,-0.09731851238758842,0.06733133295965332,-0.10644449902614854,0.03931220490991609,98.74320066157618,7.90597897711099,,,,,3
imbalanced,qwen3_8b,maximal,mean,10,raw,0.20934516959943525,0.19565604524281133,0.0015421100324155186,0.030228327926094534,87.34158818389967,11.568842031952517,,,,,3
imbalanced,qwen3_8b,maximal,mean,10,log,-0.09810844482558813,0.06855578489051421,-0.10833488839554528,0.04005186941919521,98.84516851443163,7.966699153994244,,,,,3
imbalanced,qwen3_8b,maximal,mean,11,raw,0.20290713703726868,0.18846621187768184,0.0010200784504090787,0.02994498359446949,87.38774603916175,11.509207077689279,,,,,3
imbalanced,qwen3_8b,maximal,mean,11,log,-0.0947720268064004,0.07272306460438244,-0.11058821250006738,0.04112614402557347,98.92445442658897,8.037701709537265,,,,,3
imbalanced,qwen3_8b,maximal,mean,12,raw,0.20476530022331252,0.19114551060785528,0.001419392746924819,0.030412593965682574,87.3985600682197,11.478801156425481,,,,,3
imbalanced,qwen3_8b,maximal,mean,12,log,-0.09025381005264953,0.07097312177418066,-0.11150496601022586,0.041939590706140825,98.90551272034311,8.012282437030368,,,,,3
imbalanced,qwen3_8b,maximal,mean,13,raw,0.20305632264834492,0.1923778794826671,0.001154482499051294,0.03064593837123593,87.47836305371915,11.433855724612513,,,,,3
imbalanced,qwen3_8b,maximal,mean,13,log,-0.08858739151440786,0.06786553219410983,-0.11464375405598674,0.04400807550890432,98.98324507319869,8.003141958503623,,,,,3
imbalanced,qwen3_8b,maximal,mean,14,raw,0.21069712380761985,0.19589125706030142,0.0012264422474620822,0.03072123171783531,87.47122039341049,11.428727985516081,,,,,3
imbalanced,qwen3_8b,maximal,mean,14,log,-0.08270356994023166,0.07070541693471173,-0.11548736155783194,0.04457431301024038,98.99584373028465,7.956503486309592,,,,,3
imbalanced,qwen3_8b,maximal,mean,15,raw,0.20893874055522277,0.1956232094510081,0.0011725809083801275,0.030619338747520458,87.52281798949446,11.381149938922983,,,,,3
imbalanced,qwen3_8b,maximal,mean,15,log,-0.08163031523471197,0.06992910230317709,-0.11796574439859997,0.046897633881380664,99.04291249846115,7.975892037033555,,,,,3
imbalanced,qwen3_8b,maximal,mean,16,raw,0.20624309019111497,0.19437714781718674,0.00035338139376532113,0.03057878182156812,87.64065846098606,11.371856878835706,,,,,3
imbalanced,qwen3_8b,maximal,mean,16,log,-0.08798166011946651,0.0662864347864465,-0.12041501688904373,0.04808420432318055,99.1964957824441,7.989197808290485,,,,,3
imbalanced,qwen3_8b,maximal,mean,17,raw,0.20312300747956624,0.18871853024001506,-0.00015495745638475592,0.02977924459978543,87.6258711776796,11.494018023461258,,,,,3
imbalanced,qwen3_8b,maximal,mean,17,log,-0.0937633863520025,0.06835472443402338,-0.12172772583789133,0.04916242406179659,99.3140022988094,8.023882328965636,,,,,3
imbalanced,qwen3_8b,maximal,mean,18,raw,0.1986389708761456,0.1877465800058539,-0.0005789557857277897,0.030037512579177836,87.7621015544964,11.420845746056486,,,,,3
imbalanced,qwen3_8b,maximal,mean,18,log,-0.09468005274221614,0.0645164649497361,-0.12474703479921057,0.051024405548378636,99.5141183664238,7.973457767872588,,,,,3
imbalanced,qwen3_8b,maximal,mean,19,raw,0.20031714864859315,0.18900686030515,-0.00023749052971448284,0.03067011299414907,87.75620994261266,11.395374167819897,,,,,3
imbalanced,qwen3_8b,maximal,mean,19,log,-0.08440571085714532,0.060000793056033286,-0.12587099670668844,0.05155574019577287,99.48190150094653,7.919820495164319,,,,,3
