entity_type,name,query,count,approx,index_used,target,century,short_name,error,abs_err,true,logc
historical_figure,Gottfried Wilhelm Sacer,Gottfried Wilhelm Sacer,73,0,v4_olmo-mix-1124_llama,1699.0,1600,0,,133.09929683819996,1699.0,1.8692317197309762
historical_figure,Peter Oelhaf,Peter Oelhaf,0,0,v4_olmo-mix-1124_llama,1654.0,1600,0,,75.41157344647559,1654.0,0.0
historical_figure,Berend Jacobsen Karpfanger,Berend Jacobsen Karpfanger,127,0,v4_olmo-mix-1124_llama,1683.0,1600,0,,144.23643579492636,1683.0,2.1072099696478683
historical_figure,Hans Meinhard von Schönberg,Hans Meinhard von Schönberg,159,0,v4_olmo-mix-1124_llama,1616.0,1600,0,,102.6465572341599,1616.0,2.2041199826559246
historical_figure,Johann Heinrich Voigt,Johann Heinrich Voigt,8,0,v4_olmo-mix-1124_llama,1691.0,1600,0,,146.4336123129208,1691.0,0.9542425094393249
historical_figure,Wolf Caspar von Klengel,Wolf Caspar von Klengel,28,0,v4_olmo-mix-1124_llama,1691.0,1600,0,,465.82751117438715,1691.0,1.462397997898956
historical_figure,Ernst Sonnemann,Ernst Sonnemann,51,0,v4_olmo-mix-1124_llama,1670.0,1600,0,,142.25572463241087,1670.0,1.7160033436347992
historical_figure,Caspar Merian,Caspar Merian,101,0,v4_olmo-mix-1124_llama,1686.0,1600,0,,535.0386991623525,1686.0,2.0086001717619175
historical_figure,John Spilman,John Spilman,885,0,v4_olmo-mix-1124_llama,1626.0,1600,0,,25.455949595597758,1626.0,2.9474337218870508
historical_figure,Innocent X,Innocent X,55329,0,v4_olmo-mix-1124_llama,1655.0,1600,0,,144.3624835559799,1655.0,4.742960670214153
historical_figure,Franz Albrecht von Sachsen-Lauenburg,Franz Albrecht von Sachsen-Lauenburg,4,0,v4_olmo-mix-1124_llama,1642.0,1600,0,,296.56886548218927,1642.0,0.6989700043360189
historical_figure,Agatha Marie of Hanau,Agatha Marie of Hanau,3,0,v4_olmo-mix-1124_llama,1636.0,1600,0,,313.3735457098944,1636.0,0.6020599913279624
historical_figure,Anthon von Ditfurth,Anthon von Ditfurth,0,0,v4_olmo-mix-1124_llama,1650.0,1600,0,,167.43850837632476,1650.0,0.0
historical_figure,Johann Osiander,Johann Osiander,25,0,v4_olmo-mix-1124_llama,1626.0,1600,0,,44.2772936891497,1626.0,1.414973347970818
historical_figure,Balthasar Crusius,Balthasar Crusius,0,0,v4_olmo-mix-1124_llama,1630.0,1600,0,,136.52421362489713,1630.0,0.0
historical_figure,Johann Micraelius,Johann Micraelius,3,0,v4_olmo-mix-1124_llama,1658.0,1600,0,,291.95264493307604,1658.0,0.6020599913279624
historical_figure,Johann von Hoverbeck,Johann von Hoverbeck,4,0,v4_olmo-mix-1124_llama,1682.0,1600,0,,255.93310842252959,1682.0,0.6989700043360189
historical_figure,Christian Keymann,Christian Keymann,204,0,v4_olmo-mix-1124_llama,1662.0,1600,0,,28.979513250197442,1662.0,2.311753861055754
